BATHROOMS,NUM_UNITS,ROOMS,BEDROOMS,REMODEL_YEAR,STORIES,PRICE,BUILDING_AREA,CONDITION,KITCHENS,FIREPLACES,LAND_AREA
5,1,11,6,2008,1,1880000,5058,Excellent,1,3,935
6,1,10,5,2002,2,2150000,4806,Excellent,1,4,1502
4,1,14,5,2013,2,3700000,4338,Good,1,3,14346
7,1,15,5,2001,2,2000000,3818,Very Good,1,2,4800
5,1,9,4,2009,3,2512500,2721,Very Good,2,3,1843
4,1,8,4,2004,2,2200000,2418,Good,1,3,2380
5,1,9,3,2001,2,3250000,2344,Very Good,1,1,1476
5,1,9,4,1995,2,1100000,3777,Very Good,1,3,1033
3,1,7,3,2013,2,890000,1160,Good,1,2,4025
4,1,8,4,2009,2.75,323000,2247,Good,1,1,2025
5,1,11,7,2016,2,4250000,4692,Excellent,1,3,2667
4,1,6,4,2014,2,2000000,2632,Good,1,2,1024
5,1,10,5,2018,2.5,2200000,2708,Very Good,1,0,1291
5,1,11,8,1998,2.5,3200000,4318,Good,2,2,2146
5,1,10,3,2010,2,950000,2586,Good,1,1,960
5,2,12,5,1977,1,602500,1852,Good,2,1,1150
5,1,9,4,2012,2,2140000,3416,Good,1,2,508
4,1,8,5,2001,2.25,635010,2186,Good,1,2,1928
2,1,6,2,1969,2,825000,1314,Average,1,1,1465
5,2,8,4,2003,3,1006666,1775,Good,2,1,1392
4,1,6,4,2004,2,1345000,1968,Good,1,1,1666
5,1,9,6,1970,2.5,1225000,3125,Good,1,2,6392
5,1,11,6,1969,2,526000,2527,Good,1,2,4000
4,1,8,3,2003,2,875000,2078,Average,1,2,3111
2,1,7,3,2003,2,602000,1478,Average,1,1,2050
2,1,7,3,2003,2,771000,1636,Good,1,1,520
4,1,4,4,1987,2,960000,2855,Good,1,1,2875
3,1,6,4,2016,3,751000,2606,Good,1,1,7126
5,1,10,6,2004,2.5,920000,2371,Average,1,1,2975
3,1,6,3,2013,2,765000,1624,Good,1,1,1474
2,1,9,3,1984,2,602000,2013,Good,1,1,2267
4,1,12,7,2004,2,1217000,2679,Good,1,1,4272
5,1,6,4,2016,2,910000,2328,Good,1,1,8933
4,1,9,4,2007,3,701500,2241,Good,1,1,3220
3,1,5,3,2005,2,175000,1888,Good,1,1,2367
3,1,7,3,2004,2,810000,1800,Good,1,1,6375
4,1,8,4,2014,2,1178500,2178,Good,1,2,1840
2,1,6,3,2001,2,515000,1711,Good,1,1,5312
2,1,8,3,1991,2,253000,1596,Good,1,1,1438
3,1,7,4,2000,2.5,635000,1886,Very Good,1,1,5750
3,1,6,4,2009,2,710000,1667,Average,1,1,2277
3,1,7,3,2016,2,932737,1556,Good,1,2,809
3,1,8,4,1976,2,380000,1866,Good,1,1,8105
3,1,7,3,2013,1,875000,1530,Good,1,1,6733
2,1,7,3,1983,2,243000,1524,Good,1,1,2562
3,1,7,3,2009,2,2618000,2496,Very Good,1,1,2625
4,1,7,3,2011,2,995000,1880,Good,1,1,1013
5,1,11,3,2007,2,1350000,2951,Good,1,3,2875
4,1,9,5,2009,1,1150000,2662,Average,1,1,2629
4,1,8,3,2013,2.5,1350000,2004,Good,1,1,7599
5,1,10,4,2006,3,1071480,3424,Good,1,1,1202
11,1,17,6,2014,2,9100000,6518,Excellent,2,3,10453
4,1,7,3,2009,3,1205000,3687,Good,1,2,1564
4,1,10,5,2002,2,1450000,3003,Good,1,1,1530
5,1,10,4,1990,2.5,1125000,2369,Good,1,2,2300
6,1,9,5,2003,2,3275000,5605,Very Good,2,5,4038
7,1,8,5,2017,2,2900000,4752,Very Good,1,1,4000
3,1,7,3,2006,2,765000,2479,Average,0,0,969
4,1,11,4,1990,2,985000,1794,Good,1,2,979
5,1,11,5,2005,2,950000,2267,Good,1,2,1994
5,1,8,5,1987,2,1500000,2950,Good,2,2,4946
4,1,8,3,1989,2.5,732200,2412,Good,1,2,2257
4,1,7,3,1972,2,915000,1558,Good,1,2,2100
3,1,7,3,1983,2,930000,1452,Good,1,1,1034
4,1,8,5,1979,2,1100825,1690,Average,1,2,6227
6,1,11,4,2002,2,1250000,2952,Good,1,1,1906
6,1,10,5,2018,2,1035000,2952,Average,1,1,1907
3,1,7,3,1993,2,775000,1568,Good,1,1,1483
3,1,7,3,2005,2,310000,2168,Good,1,1,1125
3,1,7,3,1995,2,384000,2090,Very Good,1,2,1332
3,1,11,4,2000,2,870000,2376,Good,1,2,4620
4,1,9,3,2001,2,309000,1841,Very Good,1,2,1961
3,1,6,3,1999,2,723000,1645,Good,1,1,5674
4,1,7,4,2005,2.5,754000,2007,Good,1,2,2906
4,1,7,3,2006,3,268500,1950,Good,1,2,1696
4,1,9,4,2017,4,1117500,1939,Good,1,2,3565
6,1,13,5,1973,2.5,1395000,4000,Average,1,3,1150
3,1,8,3,1975,2,775000,1709,Good,1,2,745
3,1,7,4,2010,3,1182000,1991,Very Good,1,2,2338
4,1,9,4,1963,2.5,800000,2175,Average,1,2,4800
3,1,8,4,2011,2,913000,1638,Good,1,2,6153
3,1,8,4,2013,3,825000,1676,Good,1,2,3750
4,1,6,3,1992,3,406000,2730,Good,1,2,2189
3,1,7,3,1977,2,950000,2223,Good,1,2,3081
4,1,7,3,2013,2.5,1100000,2223,Good,1,2,6475
4,1,8,3,2010,3,950000,2223,Good,1,2,1489
3,1,8,4,1998,2,930000,2461,Good,1,2,2799
4,1,8,4,2006,2.5,323000,2214,Good,1,1,1437
4,1,10,5,2002,2,829000,1732,Good,1,1,4868
3,1,6,4,2004,2,915000,1786,Good,1,1,2983
3,1,7,4,2013,2,699000,3089,Good,1,1,2087
5,1,9,3,2016,2,689000,3380,Good,1,1,9379
4,1,8,4,1988,2,956000,2190,Average,1,1,1113
3,1,8,4,2003,3,1035000,2315,Good,1,1,3333
4,1,10,6,2005,2,1925000,3431,Very Good,1,4,5500
4,1,7,5,2013,2,1179000,2400,Good,1,1,1800
5,1,8,4,1993,2,1395000,3654,Good,1,2,2258
7,1,11,6,2005,2,1695000,3918,Very Good,1,1,1620
5,1,9,4,1989,2,1675000,2890,Good,1,1,1080
4,1,9,3,1990,2,1030000,2772,Good,1,2,2592
4,1,10,4,2008,2,350000,2904,Good,1,2,1740
8,1,12,6,2014,2,2850000,6088,Good,1,1,1325
5,1,9,4,2004,2,1400000,3170,Good,1,2,3037
5,1,9,5,2000,2.5,820000,3540,Good,1,2,1589
4,1,9,5,2000,2,1445000,2736,Good,1,2,2213
4,1,8,4,2009,2,860000,2554,Good,1,2,1404
3,1,10,4,2008,2,969000,1910,Good,1,1,1647
4,1,8,3,1964,3,260000,1910,Average,1,1,3026
4,1,8,3,2015,2,769000,2103,Average,1,1,2685
4,1,7,3,2011,2,750000,1950,Average,1,1,2719
3,1,9,5,2010,2,925000,2151,Good,1,1,3946
4,1,8,3,2005,2,449000,2126,Good,2,2,9295
4,1,7,4,2006,2,932500,2375,Average,1,2,992
4,1,9,4,2002,2,918000,2347,Average,1,2,5875
3,1,7,3,2014,2,789500,1268,Good,1,1,3750
3,1,7,3,2002,2,730000,1440,Good,2,0,8750
3,1,8,5,2002,2,1275000,2280,Good,2,1,2700
4,2,7,4,2015,3,962050,2220,Average,2,1,1620
4,1,10,4,2004,2.5,1255000,2504,Good,1,1,2308
4,1,11,5,2012,3,1150000,2209,Good,1,2,1601
3,1,11,3,1995,2,320000,2512,Very Good,1,2,4128
4,1,10,4,2004,2.5,352000,2341,Good,1,2,4583
3,1,7,3,1975,2,860000,2401,Average,1,2,1500
2,1,5,3,2016,2.5,741000,1690,Average,1,1,2313
5,1,8,4,2016,2.25,866000,2326,Very Good,1,1,1630
3,1,7,3,1990,2,826000,1777,Good,1,2,1692
4,1,6,6,2016,2.25,894000,2959,Good,1,2,891
3,1,12,5,2008,2,850000,2668,Good,1,1,1800
4,1,8,3,2011,2,468000,2320,Average,1,1,4725
4,1,5,3,2012,3,800000,1840,Good,1,1,1473
3,1,8,3,1970,3,905000,1758,Average,1,1,4000
4,1,7,4,2007,2.25,1325000,2451,Good,1,1,1260
3,1,7,3,2006,1.75,855000,2094,Average,1,2,10062
2,1,6,3,1999,2,720000,1024,Average,1,2,3300
6,1,12,5,2016,3,765000,2972,Good,1,1,2000
4,1,9,4,2015,2,665000,2670,Good,1,1,6325
5,1,8,5,2006,2,1460000,3159,Good,1,2,2318
4,1,6,4,2013,2,1050000,2247,Good,1,2,1440
4,1,7,3,2003,2,855000,1400,Good,1,2,2000
3,1,8,4,2012,2,880000,2159,Good,1,1,7682
4,1,9,4,2013,1,875000,1995,Average,1,2,1555
3,1,9,4,1987,2,925000,2235,Good,1,1,1600
3,1,8,3,2002,3,270000,1508,Good,1,1,1130
5,1,8,4,2006,2,900000,2184,Good,1,1,2314
4,1,10,5,2013,2,600000,3559,Very Good,1,1,1337
3,1,9,4,2008,2,896000,2236,Good,1,1,1330
2,1,9,5,2006,2,1299000,2726,Very Good,1,1,1584
5,1,10,5,2017,2,840000,2884,Good,1,2,7500
4,1,8,5,2004,2,840000,2303,Good,1,1,2133
2,1,9,3,2004,2,865000,2420,Good,1,2,5046
4,1,7,4,2017,2.5,869000,2586,Good,1,1,905
6,1,11,5,1990,3,695000,2620,Good,2,1,4823
5,1,7,5,2005,2,895000,1628,Good,1,1,2750
3,1,8,5,2016,2,761500,1938,Good,1,1,4000
5,1,7,4,1970,2.25,885000,1958,Good,1,1,3941
5,1,7,4,2004,2,1110000,2349,Very Good,1,1,1371
4,1,8,4,2016,3,1300000,1611,Very Good,1,0,1324
4,1,10,5,2016,2,1265000,1834,Very Good,1,1,8624
4,1,9,4,2002,2.25,885000,1830,Good,1,1,764
2,1,6,3,2009,2.5,339500,3146,Good,1,0,2727
4,1,7,3,1988,2,630000,2079,Average,1,2,9001
3,1,6,4,2016,2,808000,1879,Good,1,1,2311
2,1,8,4,1992,2.5,775000,1482,Good,1,1,5000
4,1,9,3,2002,2,807000,2592,Good,1,2,4069
3,1,8,3,2010,2,465000,1904,Very Good,1,1,1619
3,1,7,4,2009,2,812492,1687,Good,1,2,1043
3,1,7,4,2013,2,810000,1404,Good,1,2,4151
2,1,8,4,2003,2,699000,1647,Good,1,2,1280
3,1,7,3,2014,2,628510,1350,Good,1,1,2907
4,1,7,4,2007,2,905000,1906,Good,1,1,4450
3,1,7,4,2008,2,880000,2208,Good,1,1,2234
2,1,6,2,2006,2,705000,1400,Good,1,1,5260
4,1,8,5,2014,2.5,1150000,2820,Average,1,1,1138
4,1,7,3,2014,3,330000,2310,Good,1,2,3797
2,1,6,4,2008,2,759000,1616,Good,1,1,5376
2,1,6,3,1978,2,250000,1468,Good,1,1,5467
4,1,10,3,2008,2.5,391220,1484,Good,1,1,756
5,1,10,4,2018,3,650000,2838,Very Good,1,1,1500
4,1,8,4,2001,2,1150000,2530,Good,1,1,1312
3,1,10,3,1991,2,285000,1640,Good,1,1,2363
3,1,6,3,2004,2,778000,1666,Good,1,2,2550
3,1,7,3,1988,2,870000,1634,Good,1,2,4165
4,1,8,3,1994,2,297650,1656,Good,1,1,1933
4,1,6,4,2003,2,283000,2082,Average,1,1,1184
3,1,9,4,2013,2,865000,1800,Good,1,1,2140
5,1,10,5,2006,3,1250000,2665,Good,1,2,6484
3,1,10,3,1980,2,860000,1574,Good,1,1,2700
4,1,8,4,2004,2,887000,1749,Good,1,1,1614
3,1,7,3,2011,2,420000,1955,Average,1,2,983
2,1,10,4,1988,1.75,793100,2264,Good,1,1,7144
2,1,10,3,2005,3,290000,2274,Good,1,1,3614
3,1,6,3,1983,2.25,899900,1472,Good,1,1,2260
4,1,13,4,2007,2,405500,2587,Good,1,1,4761
5,1,7,5,2008,2,1369000,2829,Very Good,1,2,1960
5,1,9,4,2006,2,1430000,2924,Good,1,3,1700
4,1,10,6,1991,3,1568000,3926,Very Good,1,2,3531
3,1,8,3,1975,2,995000,2350,Good,1,1,3224
4,1,7,3,1993,3.5,829000,1798,Good,1,2,2565
4,1,9,3,2013,2,1259750,2261,Very Good,1,1,1248
4,1,8,3,2016,2,564000,1488,Good,1,1,1520
5,2,10,6,1999,2,1200000,1728,Good,2,2,1131
4,1,6,3,2008,2,1035000,1950,Average,1,0,1972
5,2,10,7,2005,2.5,1450000,3050,Good,2,2,1500
4,1,7,4,2015,2,1651000,1648,Average,1,2,945
4,1,7,4,2006,2.5,935250,1760,Good,1,2,1310
4,3,12,6,2014,2,860410,1904,Good,3,0,2286
4,1,12,6,2002,2,1500000,1840,Very Good,2,1,1589
3,1,8,4,1992,1,380000,1456,Good,1,1,6934
5,1,11,5,2014,1.5,1195000,3227,Good,1,1,4731
4,1,10,4,1969,2,478500,2500,Average,1,1,551
5,1,12,6,2004,2,840000,3211,Good,1,2,1203
3,1,7,3,2006,2,720000,2306,Good,1,1,1440
3,1,10,3,2013,2,520000,3621,Good,1,1,1681
4,1,7,3,2006,3,347000,1861,Very Good,1,1,4725
5,1,11,6,2000,2,2100000,3240,Good,2,2,2593
4,1,9,5,2006,2,1930000,3289,Good,1,1,3230
5,1,14,6,2008,2,1690500,4055,Good,1,2,1388
5,1,10,4,2004,3,900000,2860,Good,1,1,2400
4,1,12,4,2006,2,1350000,2555,Very Good,1,1,3850
5,1,9,5,1980,3,639000,2108,Average,1,1,2434
5,1,14,4,2007,2,1515000,2360,Good,2,1,2857
5,1,9,5,2003,3,1486000,2313,Good,2,1,5450
4,1,9,5,2000,2,407616,2313,Good,2,1,3563
4,2,11,6,2004,2,1315000,2690,Very Good,2,1,3400
4,1,9,4,2000,2,1100000,2518,Very Good,1,1,22840
4,1,8,5,2004,2,1605000,2877,Good,1,1,3854
3,1,8,3,2017,2,485000,1960,Good,1,1,1417
3,1,8,4,2016,2,859000,1981,Good,1,1,1632
4,1,10,5,2017,3,1530000,1714,Very Good,1,1,10164
3,1,6,2,2003,2,378500,1994,Good,1,1,2850
4,1,7,4,1999,2.5,889000,1780,Average,1,1,1626
3,1,8,4,2001,2,930000,2123,Good,1,1,2625
4,1,7,3,2015,2,1220000,1428,Very Good,2,0,2214
4,1,9,5,2015,2,965000,1750,Average,1,1,9000
5,1,6,3,2010,3,879000,2024,Good,1,1,1748
4,1,7,3,2004,3,955000,1990,Good,1,1,2117
3,1,7,3,1990,1.5,336000,1496,Good,1,1,1169
3,1,8,3,2014,2,1305000,1496,Good,1,1,2500
3,1,8,5,2004,2,1299900,1522,Good,1,1,2087
3,2,9,4,2003,2,739000,1444,Good,2,1,1800
3,1,7,3,2003,3,1285000,1564,Good,1,1,2875
3,1,7,4,2003,3,970000,1496,Good,1,1,7200
3,1,8,3,2004,2.25,980000,1672,Good,1,1,1188
3,1,6,3,2004,2,880000,1428,Good,1,1,2001
4,1,8,3,2007,2,1280000,1908,Good,1,1,8820
3,1,9,3,2005,4,1150000,1504,Very Good,1,1,8028
10,1,14,7,1999,2,3000000,6585,Very Good,1,3,1920
3,1,6,3,1964,2,829000,2072,Average,1,1,2383
4,1,7,4,2016,3,865000,1941,Average,1,1,1485
4,1,7,4,1983,2,859000,2070,Good,1,2,2610
4,1,7,3,1987,2,385000,1775,Good,1,1,2531
5,1,6,4,2000,3,1952000,3654,Very Good,1,2,2052
6,1,10,6,2015,2,2060000,3990,Very Good,1,4,1836
5,1,9,6,2014,2,1650000,4120,Very Good,1,1,1694
4,1,7,3,2003,2,915000,2223,Good,1,2,1122
4,1,7,3,2010,2,1615000,3396,Good,1,2,1419
3,1,7,2,2008,2,960000,2828,Average,1,2,6276
4,1,8,4,2010,2.25,885000,2046,Good,2,2,9009
6,1,13,6,2003,3,3200000,4118,Good,1,2,1916
8,1,15,8,2008,3,3800000,6299,Good,1,5,2394
7,1,11,6,2010,2.5,3800000,6655,Good,1,6,2689
5,1,11,6,2014,2,3500000,4209,Good,1,1,1794
9,1,14,8,1983,2,7100000,8820,Good,1,11,2786
2,1,8,3,2002,4,465000,2280,Good,1,1,5762
4,2,9,5,2015,2.75,800000,2280,Good,2,1,7000
3,2,8,4,2002,2,1250000,2328,Good,2,1,3959
5,1,8,4,1997,2,525000,2040,Good,1,1,4600
4,1,8,5,2005,2,1625000,2280,Very Good,1,2,608
4,1,10,4,2002,2,1150000,2280,Good,1,1,1800
4,1,8,4,2012,2,895000,2440,Good,1,1,1600
5,1,10,4,2009,2,1750000,3370,Good,1,2,7920
3,2,10,4,1990,2,525000,3274,Good,2,2,4750
3,3,10,7,2001,3,1250000,2777,Good,3,2,1110
4,1,9,5,2009,2,1450000,2505,Good,1,1,5625
4,2,9,3,2009,2,731000,1740,Good,2,0,3537
2,1,8,2,2008,2,389000,1643,Good,1,0,1500
4,2,9,5,2015,2,1195000,1975,Good,2,0,1177
4,1,8,4,2000,2,1105000,2090,Good,1,1,5148
3,1,8,4,2011,2.5,369000,1800,Good,1,0,3750
4,1,8,4,2005,2,1105000,2116,Good,1,0,2638
3,1,8,4,2011,1,1350000,1840,Good,2,0,1589
5,1,8,3,2013,2,1450000,2429,Very Good,1,2,2187
4,1,7,4,2004,2,1839000,2758,Good,1,2,1860
7,1,12,5,1992,3,1595000,5136,Good,1,3,1892
6,1,11,4,2002,2,1595000,5222,Very Good,1,4,909
4,1,7,4,1968,2,625000,2027,Good,1,1,2147
7,1,16,6,2003,2,5425000,7249,Good,2,2,988
5,1,10,4,2010,3,2625000,3653,Good,1,1,510
8,1,15,7,2007,2,8375000,8148,Very Good,2,6,1674
8,1,15,7,2011,1.5,5800000,6905,Very Good,3,3,1432
5,1,11,5,2011,2,1900000,3236,Good,1,2,1309
5,1,8,5,2002,2,3025000,3953,Very Good,1,2,1679
5,1,13,5,2003,3,1860000,3254,Very Good,1,2,2720
7,1,10,5,2013,2,2100000,4950,Very Good,1,4,9170
6,1,12,6,2007,2,1500000,5127,Very Good,2,2,2132
7,1,16,6,2013,2,5900000,5982,Very Good,1,4,2034
6,1,13,6,2009,1.5,5495000,5768,Excellent,1,3,4375
12,1,26,7,2014,2,15000000,11616,Excellent,2,5,1363
11,1,28,8,2002,3,7785000,11478,Good,2,3,4200
5,1,12,6,2003,2,2700000,4328,Excellent,1,2,8125
4,1,7,4,2011,2,1670000,2214,Good,1,1,2178
7,1,18,7,2013,1,7950000,7560,Very Good,1,4,1800
6,1,13,6,1995,2,14000000,7725,Very Good,2,3,1584
4,1,7,3,2011,2,1100000,2090,Average,1,1,1515
8,1,12,6,2015,2,3000000,4180,Very Good,2,1,4875
6,1,11,5,1999,1,4700000,4462,Very Good,2,2,1395
5,1,9,5,2003,2,1470000,3568,Very Good,1,2,1200
3,1,9,4,2010,3,1165000,2035,Good,1,1,1187
7,1,12,5,2009,2,1850000,4216,Very Good,3,1,1405
6,1,10,7,2006,2,3495000,5341,Good,1,3,870
9,1,13,9,2017,2,8100000,6441,Very Good,1,3,1407
6,1,10,5,2005,2,3000000,4415,Good,1,2,1485
5,1,13,7,1952,2,2150000,4599,Average,1,3,1765
11,1,18,7,1978,2.5,1325000,10520,Good,1,4,1377
3,1,7,4,2003,2,800000,1508,Good,1,2,1251
3,1,6,3,2010,2,223000,1451,Average,1,2,2708
4,1,10,5,1995,3,1470000,2957,Very Good,1,3,2249
4,1,8,4,1980,2,250000,1845,Average,1,1,771
4,1,6,4,2008,2,1350000,2850,Good,1,1,1152
3,1,7,4,2002,2,829000,1840,Good,1,1,2450
4,1,7,3,1980,3,311250,1843,Average,1,1,3100
4,1,10,3,2013,2,830000,2090,Good,2,1,3900
3,1,8,4,2008,2,1350000,1660,Good,1,0,985
2,1,9,3,2004,4,800000,1808,Good,1,0,818
5,1,8,4,1990,2,1240000,1700,Good,1,0,2515
3,1,8,3,1999,2,850000,1660,Good,1,0,863
3,1,9,3,2001,2,899000,1700,Good,1,1,2707
3,1,8,3,2003,2,905100,1740,Good,1,0,1592
3,1,6,2,2013,2,287000,1740,Average,1,0,3943
3,1,8,2,2004,2,310000,1700,Good,1,0,1120
3,1,7,3,2015,2,489000,1532,Good,1,1,2428
4,1,8,4,2015,2,960000,1660,Good,2,1,1120
4,1,6,3,2008,2,1370000,1836,Good,1,1,1086
3,1,8,3,2000,2,1025000,2026,Good,1,1,5750
3,1,6,3,2002,3,1100000,2560,Good,1,2,6250
4,1,9,3,2005,1,850000,2085,Good,1,1,9600
4,1,14,4,2012,2,1553000,3373,Good,1,2,3795
3,1,8,3,1990,2,960000,2535,Good,1,1,37212
4,1,9,3,2000,2,799900,2769,Good,1,1,3139
4,1,8,4,2009,2,999999,2436,Good,1,2,839
4,1,10,5,2001,3,1275000,2901,Good,1,2,5524
7,1,10,5,2004,2,2400000,6298,Very Good,1,3,4280
4,1,10,5,2010,2,1920600,4021,Very Good,1,2,1640
6,1,10,6,1994,1.5,1485000,4066,Average,1,2,1280
5,1,10,6,2000,3,732500,2440,Good,1,1,2000
4,1,10,5,2003,2,1470000,3350,Very Good,1,2,4000
5,1,9,3,2006,2,1010000,2941,Good,1,1,2504
5,1,11,5,2003,2,1685000,3144,Good,1,3,453
5,1,11,5,2010,2,650000,3456,Good,1,1,1192
6,1,12,6,2005,2,1742500,4290,Good,1,2,12984
5,1,9,6,2000,2,1319000,3273,Good,2,1,4006
4,1,9,5,1989,2.5,940000,2526,Good,1,2,1515
5,1,9,5,2009,2,1170000,2828,Good,1,2,1477
5,1,10,6,2005,2.5,792000,3220,Good,1,2,1830
3,1,9,3,1990,3,520000,2884,Good,1,1,1561
5,1,11,5,2006,2,495000,3138,Good,1,3,1195
6,1,10,5,2011,2,1900000,4290,Good,1,3,2893
6,1,13,7,2010,2,1250000,4601,Good,1,3,1452
5,1,12,5,2003,2,1860000,4840,Good,1,2,7151
9,1,15,7,2002,2.5,4308333,6834,Very Good,2,5,1893
7,1,12,7,2013,3,3400000,6924,Good,1,4,4376
4,1,9,4,1994,2.5,900000,2928,Good,1,3,1896
5,1,14,6,2009,3,1660000,3743,Good,1,2,2234
3,1,10,5,2011,2,861075,3000,Good,1,3,8346
9,2,15,8,2017,2,4000000,6691,Excellent,2,4,8215
4,1,10,4,2007,2,1425000,5482,Good,1,2,1344
2,1,6,3,1999,2,400000,1902,Good,1,1,4011
2,1,8,3,2003,2.25,319000,1630,Good,1,1,7500
4,1,11,3,1986,2,900000,2139,Good,1,1,2500
4,1,9,4,2000,2,807000,2013,Good,1,1,1125
5,1,10,3,2016,2,1186560,1669,Good,1,1,4800
4,1,10,4,2008,2.7,150000,3968,Average,1,2,1871
3,1,12,5,1988,2,290000,1456,Good,1,1,1885
2,1,7,3,1986,2,540000,1380,Average,1,2,1058
4,1,9,5,2012,2,1281000,2130,Good,1,2,4548
3,1,6,3,2010,2,1024000,1380,Good,1,1,4758
4,1,8,3,2005,2,975000,1858,Good,1,1,2160
3,1,8,3,1970,2,885000,2321,Average,1,2,1746
3,1,7,3,2013,2,825000,1494,Good,1,1,2119
4,1,9,3,1980,2,570000,2391,Average,1,2,3992
3,1,8,3,1994,2,769500,1584,Good,1,2,1438
3,1,6,3,1971,2,459000,2392,Good,1,1,1650
5,1,8,4,2008,3,1250000,1901,Very Good,1,2,1250
3,1,9,5,2001,3,640000,1989,Good,1,3,5594
5,1,8,5,2004,2,1250000,2948,Good,1,3,5846
3,1,12,5,2016,2,1460000,2182,Good,1,1,1120
6,1,11,4,2000,2,1594000,2608,Good,1,2,2336
5,1,9,4,2015,2.5,1500000,2373,Average,1,1,792
5,1,8,5,1996,2,2100000,3007,Very Good,1,1,1875
4,1,9,5,2014,2,1568000,2596,Good,1,2,1830
4,1,8,4,2003,2,975000,3229,Average,1,3,1134
5,1,11,5,2005,2,3253000,3987,Very Good,2,2,1900
2,1,9,3,2006,1,335000,1284,Average,1,1,14116
4,1,10,5,2006,2,270000,2643,Good,1,1,2107
4,1,7,3,2008,2,899000,1802,Average,1,1,1500
5,1,9,4,2017,2,853500,2528,Good,1,1,3218
4,1,10,5,2006,2,1189000,2754,Good,1,1,1937
5,1,12,5,2011,2,950000,3211,Good,1,1,1802
5,1,12,6,2007,2,1299500,2976,Very Good,1,1,3835
2,1,6,2,1988,2,236000,1152,Average,1,1,5015
4,1,11,5,2013,2,975000,1782,Good,2,2,2708
5,1,10,3,2018,2,1250000,2755,Good,1,1,2090
4,1,6,3,1991,3,810000,2248,Good,1,1,2500
2,1,7,4,2016,2,760000,1783,Good,1,1,7920
4,1,10,6,2000,2,1360000,2315,Good,1,1,1140
4,1,8,5,1999,1.5,949000,2240,Good,1,1,947
3,1,8,5,2001,2.5,1250000,2602,Good,1,1,5354
6,1,10,5,1999,2.5,1799000,3596,Good,1,2,848
3,1,9,3,2009,2,1100000,2980,Good,1,1,2500
3,1,8,4,1993,2,954999,1521,Good,1,2,3488
4,1,7,4,2016,2,909000,1819,Good,1,1,1767
1,1,8,3,1987,2,280000,1385,Average,1,1,3113
5,1,12,6,2016,2,1750000,3262,Very Good,1,1,1867
3,1,11,5,2016,2.5,1010000,2667,Good,1,1,4988
3,1,9,3,2005,1.5,375500,2153,Good,1,1,1820
4,1,6,3,2003,2,292000,1866,Good,1,1,1128
4,1,8,4,2007,2,1023000,2014,Average,1,1,1758
4,1,8,3,2002,2,835000,2214,Good,1,2,720
4,1,7,4,2013,1.25,1075000,1782,Good,1,2,1108
2,1,6,3,2003,3,339000,1484,Good,1,2,1221
3,1,9,3,1985,2,769000,1730,Good,1,1,5531
3,1,7,4,1999,3,915000,1416,Good,1,1,870
3,1,8,4,2009,2,1362500,1874,Good,1,1,2430
4,2,6,4,2001,2,899000,1764,Good,2,1,552
4,2,8,5,2003,2,1205000,2048,Good,2,1,15121
4,1,7,3,1987,2,965000,1948,Average,1,1,6050
4,1,7,3,2004,3,1503000,2603,Good,1,0,2281
3,1,8,3,2012,2,1310000,2030,Good,1,1,2925
4,1,7,4,2016,2,825000,1505,Average,1,2,2752
6,1,15,5,2009,2,1375000,2497,Good,1,3,4511
3,1,9,4,2014,2,885000,2124,Good,1,1,2420
4,1,10,5,2010,3,1410000,2902,Good,1,2,10124
5,1,7,5,2008,2,1200000,2261,Average,1,2,1880
5,1,8,4,2013,2,597500,2270,Average,1,1,2438
4,1,7,3,2006,2,937000,1934,Good,1,1,1966
4,1,10,5,1982,2,1175000,2825,Good,1,2,1580
5,1,8,4,1991,2,1150000,2329,Good,1,1,1872
2,1,7,3,2008,2,390000,1866,Good,1,2,2500
4,1,9,4,1985,2,475000,2087,Very Good,1,2,1655
4,1,7,3,2015,1,860000,1678,Average,1,1,1378
4,1,8,4,2017,2,775000,1870,Good,1,1,1907
6,1,11,6,2001,3,2700000,4109,Very Good,1,3,1363
4,1,10,7,2015,2,865000,4648,Average,1,2,4523
4,1,13,4,1967,2,1051250,2428,Good,1,1,2317
5,1,12,4,1990,2,1325000,2716,Good,1,1,2405
3,1,10,4,1990,2,440000,2408,Good,1,1,720
4,1,10,5,2004,2,1675000,3163,Good,1,1,3488
5,4,11,6,1967,2,497500,2460,Average,4,1,5999
3,1,9,4,2003,2,1330850,2700,Very Good,1,1,8144
4,2,11,4,1995,2,690000,2320,Good,2,1,6175
4,1,8,3,2007,2,733000,2024,Good,1,1,4123
5,1,8,4,2007,2.5,378000,2230,Good,1,1,880
2,1,7,3,1990,2,910000,1680,Good,1,1,3037
4,1,10,4,2012,3,995000,1494,Good,1,1,2800
4,2,9,5,2004,2,1150000,2155,Good,2,1,1088
4,1,6,4,2008,2.75,922010,2125,Good,1,1,4331
5,1,8,4,1997,2,1199000,2180,Good,1,1,1600
4,1,10,3,1990,2,1040000,3059,Average,1,1,4629
5,1,9,5,1987,2,1550000,3380,Good,1,2,1999
4,1,11,5,1990,3,850000,3288,Good,1,1,1992
6,1,17,10,1989,2,998000,4975,Good,1,2,2430
5,1,11,5,2007,3,2050000,3626,Good,1,1,1140
5,1,10,5,2000,2,1250000,2890,Good,1,1,1560
4,1,8,4,2007,2,771000,3371,Good,1,2,1617
